213) Дата производства;122) Режим УО;РВСВ_0;РВСВ_1;РВСВ_2;РВСВ_3;РВСН_0;РВСН_1;РВСН_2;РВСН_3;РВЛВ_0;РВЛВ_1;РВЛВ_2;РВЛВ_3;РВЛВ_4;РВЛВ_5;РВЛВ_6;РВЛВ_7;РВЛВ_8;РВЛВ_9;РВЛВ_10;РВЛВ_12;РВЛВ_13;РВЛН_0;РВЛН_1;РВЛН_2;РВЛН_3;РВЛН_4;РВЛН_5;РВЛН_6;РВЛН_7;РВЛН_8;РВЛН_9;РВЛН_10;РВЛН_11;РВЛН_12;РВЛН_13;РВЛН_14
2020-09-29 14:01:24;Ламинарное и спрейерное;0.0;602.9486;0.0;602.9486;0.0;1104.965;0.0;1104.965;652.9738;652.9738;0.0;652.9738;652.9738;0.0;652.9738;652.9738;0.0;652.9738;652.9738;652.9738;652.9738;1396.925;1396.925;791.9607;1396.925;1396.925;791.9607;1396.925;1396.925;791.9607;1396.925;1396.925;791.9607;1396.925;1396.925;0.0
2020-11-13 14:53:10;Ламинарное и спрейерное;0.0;596.9002;0.0;596.9002;0.0;1194.934;0.0;1194.934;606.9808;606.9808;0.0;606.9808;606.9808;0.0;606.9808;606.9808;0.0;606.9808;606.9808;606.9808;606.9808;1363.911;1363.911;776.9657;1363.911;1363.911;776.9657;1363.911;1363.911;776.9657;1363.911;1363.911;776.9657;1363.911;1363.911;0.0
2020-11-14 06:26:45;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1189.894;0.0;1189.894;594.8841;594.8841;0.0;594.8841;594.8841;0.0;594.8841;594.8841;0.0;594.8841;594.8841;594.8841;594.8841;1357.989;1357.989;774.9496;1357.989;1357.989;774.9496;1357.989;1357.989;774.9496;1357.989;1357.989;774.9496;1357.989;1357.989;0.0
2020-11-14 14:03:12;Ламинарное и спрейерное;0.0;592.994;0.0;592.994;0.0;1185.988;0.0;1185.988;592.994;592.994;0.0;592.994;592.994;0.0;592.994;592.994;0.0;592.994;592.994;592.994;592.994;1353.957;1353.957;772.9335;1353.957;1353.957;772.9335;1353.957;1353.957;772.9335;1353.957;1353.957;772.9335;1353.957;1353.957;0.0
2020-11-14 04:29:38;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1190.902;0.0;1190.902;594.8841;594.8841;0.0;594.8841;594.8841;0.0;594.8841;594.8841;0.0;594.8841;594.8841;594.8841;594.8841;1359.879;1359.879;775.9576;1359.879;1359.879;775.9576;1359.879;1359.879;775.9576;1359.879;1359.879;775.9576;1359.879;1359.879;0.0
2020-11-13 23:07:47;Ламинарное и спрейерное;0.0;601.9405;0.0;601.9405;0.0;1203.881;0.0;1203.881;561.996;561.996;0.0;561.996;561.996;0.0;561.996;561.996;0.0;561.996;561.996;561.996;561.996;1303.931;1303.931;700.9828;1303.931;1303.931;700.9828;1303.931;1303.931;700.9828;1303.931;1303.931;700.9828;1303.931;1303.931;0.0
2020-11-14 09:36:48;Ламинарное и спрейерное;0.0;595.8922;0.0;595.8922;0.0;1192.918;0.0;1192.918;555.9476;555.9476;0.0;555.9476;555.9476;0.0;555.9476;555.9476;0.0;555.9476;555.9476;555.9476;555.9476;1291.961;1291.961;696.9506;1291.961;1291.961;696.9506;1291.961;1291.961;696.9506;1291.961;1291.961;696.9506;1291.961;1291.961;0.0
2020-11-14 05:44:29;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1190.902;0.0;1190.902;594.8841;594.8841;0.0;594.8841;594.8841;0.0;594.8841;594.8841;0.0;594.8841;594.8841;594.8841;594.8841;1359.879;1359.879;775.9576;1359.879;1359.879;775.9576;1359.879;1359.879;775.9576;1359.879;1359.879;775.9576;1359.879;1359.879;0.0
2020-12-11 08:26:53;Ламинарное и спрейерное;0.0;591.9859;0.0;591.9859;0.0;1183.972;0.0;1183.972;591.9859;591.9859;0.0;591.9859;591.9859;0.0;591.9859;591.9859;0.0;591.9859;591.9859;591.9859;591.9859;1331.905;1331.905;752.8982;1331.905;1331.905;752.8982;1331.905;1331.905;752.8982;1331.905;1331.905;752.8982;1331.905;1331.905;0.0
2020-10-11 20:44:45;Ламинарное и спрейерное;0.0;592.994;0.0;592.994;0.0;1186.996;0.0;1186.996;548.8911;548.8911;0.0;548.8911;548.8911;0.0;548.8911;548.8911;0.0;548.8911;548.8911;548.8911;548.8911;1286.92;1286.92;763.9869;1286.92;1286.92;763.9869;1286.92;1286.92;763.9869;1286.92;1286.92;763.9869;1286.92;1286.92;0.0
2020-10-11 15:05:53;Ламинарное и спрейерное;0.0;597.9083;0.0;597.9083;0.0;1195.943;0.0;1195.943;552.9234;552.9234;0.0;552.9234;552.9234;0.0;552.9234;552.9234;0.0;552.9234;552.9234;552.9234;552.9234;1295.993;1295.993;767.8931;1295.993;1295.993;767.8931;1295.993;1295.993;767.8931;1295.993;1295.993;767.8931;1295.993;1295.993;0.0
2020-10-11 15:36:40;Ламинарное и спрейерное;0.0;597.9083;0.0;597.9083;0.0;1196.951;0.0;1196.951;552.9234;552.9234;0.0;552.9234;552.9234;0.0;552.9234;552.9234;0.0;552.9234;552.9234;552.9234;552.9234;1296.875;1296.875;767.8931;1296.875;1296.875;767.8931;1296.875;1296.875;767.8931;1296.875;1296.875;767.8931;1296.875;1296.875;0.0
2020-03-12 12:26:07;Ламинарное и спрейерное;0.0;602.9486;0.0;602.9486;0.0;1205.897;0.0;1205.897;602.9486;602.9486;0.0;602.9486;602.9486;0.0;602.9486;602.9486;0.0;602.9486;602.9486;602.9486;602.9486;1230.973;1230.973;616.9355;1230.973;1230.973;616.9355;1230.973;1230.973;616.9355;1230.973;1230.973;616.9355;1230.973;1230.973;0.0
2020-03-12 12:21:36;Ламинарное и спрейерное;0.0;600.9324;0.0;600.9324;0.0;1201.991;0.0;1201.991;600.9324;600.9324;0.0;600.9324;600.9324;0.0;600.9324;600.9324;0.0;600.9324;600.9324;600.9324;600.9324;1226.941;1226.941;614.9194;1226.941;1226.941;614.9194;1226.941;1226.941;614.9194;1226.941;1226.941;614.9194;1226.941;1226.941;0.0
2020-04-12 01:41:41;Ламинарное и спрейерное;0.0;622.9839;0.0;622.9839;0.0;1245.968;0.0;1245.968;622.9839;622.9839;0.0;622.9839;622.9839;0.0;622.9839;622.9839;0.0;622.9839;622.9839;622.9839;622.9839;1271.925;1271.925;630.9224;1271.925;1271.925;630.9224;1271.925;1271.925;630.9224;1271.925;1271.925;630.9224;1271.925;1271.925;0.0
2020-04-12 09:35:39;Ламинарное и спрейерное;0.0;611.8951;0.0;611.8951;0.0;1223.916;0.0;1223.916;611.8951;611.8951;0.0;611.8951;611.8951;0.0;611.8951;611.8951;0.0;611.8951;611.8951;611.8951;611.8951;1248.992;1248.992;622.9839;1248.992;1248.992;622.9839;1248.992;1248.992;622.9839;1248.992;1248.992;622.9839;1248.992;1248.992;0.0
2020-05-12 02:33:05;Ламинарное и спрейерное;0.0;600.9324;0.0;600.9324;0.0;1202.999;0.0;1202.999;510.9627;510.9627;0.0;510.9627;510.9627;0.0;510.9627;510.9627;0.0;510.9627;510.9627;510.9627;510.9627;1301.915;1301.915;700.9828;1301.915;1301.915;700.9828;1301.915;1301.915;700.9828;1301.915;1301.915;700.9828;1301.915;1301.915;0.0
2020-02-12 21:52:19;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;474.9244;474.9244;0.0;474.9244;474.9244;0.0;474.9244;474.9244;0.0;474.9244;474.9244;474.9244;474.9244;1324.975;1324.975;724.9244;1324.975;1324.975;724.9244;1324.975;1324.975;724.9244;1324.975;1324.975;724.9244;1324.975;1324.975;0.0
2020-05-12 06:13:10;Ламинарное и спрейерное;0.0;604.9647;0.0;604.9647;0.0;1210.938;0.0;1210.938;513.9869;513.9869;0.0;513.9869;513.9869;0.0;513.9869;513.9869;0.0;513.9869;513.9869;513.9869;513.9869;1310.988;1310.988;703.881;1310.988;1310.988;703.881;1310.988;1310.988;703.881;1310.988;1310.988;703.881;1310.988;1310.988;0.0
2020-04-12 03:16:37;Ламинарное и спрейерное;0.0;618.9516;0.0;618.9516;0.0;1237.903;0.0;1237.903;618.9516;618.9516;0.0;618.9516;618.9516;0.0;618.9516;618.9516;0.0;618.9516;618.9516;618.9516;618.9516;1263.987;1263.987;628.9063;1263.987;1263.987;628.9063;1263.987;1263.987;628.9063;1263.987;1263.987;628.9063;1263.987;1263.987;0.0
2020-04-12 00:04:25;Ламинарное и спрейерное;0.0;617.9435;0.0;617.9435;0.0;1236.895;0.0;1236.895;617.9435;617.9435;0.0;617.9435;617.9435;0.0;617.9435;617.9435;0.0;617.9435;617.9435;617.9435;617.9435;1262.979;1262.979;627.8982;1262.979;1262.979;627.8982;1262.979;1262.979;627.8982;1262.979;1262.979;627.8982;1262.979;1262.979;0.0
2020-05-12 05:36:09;Ламинарное и спрейерное;0.0;603.9567;0.0;603.9567;0.0;1207.913;0.0;1207.913;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;512.9788;512.9788;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;0.0
2020-05-12 05:34:54;Ламинарное и спрейерное;0.0;603.9567;0.0;603.9567;0.0;1207.913;0.0;1207.913;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;512.9788;512.9788;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;0.0
2020-05-12 04:46:10;Ламинарное и спрейерное;0.0;604.9647;0.0;604.9647;0.0;1209.929;0.0;1209.929;513.9869;513.9869;0.0;513.9869;513.9869;0.0;513.9869;513.9869;0.0;513.9869;513.9869;513.9869;513.9869;1309.98;1309.98;703.881;1309.98;1309.98;703.881;1309.98;1309.98;703.881;1309.98;1309.98;703.881;1309.98;1309.98;0.0
2020-05-12 04:32:03;Ламинарное и спрейерное;0.0;603.9567;0.0;603.9567;0.0;1208.921;0.0;1208.921;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;512.9788;512.9788;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;0.0
2020-05-12 04:22:15;Ламинарное и спрейерное;0.0;603.9567;0.0;603.9567;0.0;1208.921;0.0;1208.921;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;512.9788;512.9788;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;0.0
2020-05-12 04:14:49;Ламинарное и спрейерное;0.0;603.9567;0.0;603.9567;0.0;1208.921;0.0;1208.921;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;512.9788;512.9788;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;0.0
2020-05-12 03:52:14;Ламинарное и спрейерное;0.0;603.9567;0.0;603.9567;0.0;1207.913;0.0;1207.913;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;0.0;512.9788;512.9788;512.9788;512.9788;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;702.999;1307.964;1307.964;0.0
2020-03-12 14:32:34;Ламинарное и спрейерное;0.0;608.9969;0.0;608.9969;0.0;1218.876;0.0;1218.876;608.9969;608.9969;0.0;608.9969;608.9969;0.0;608.9969;608.9969;0.0;608.9969;608.9969;608.9969;608.9969;1244.96;1244.96;621.9758;1244.96;1244.96;621.9758;1244.96;1244.96;621.9758;1244.96;1244.96;621.9758;1244.96;1244.96;0.0
2020-03-12 14:22:58;Ламинарное и спрейерное;0.0;600.9324;0.0;600.9324;0.0;1201.991;0.0;1201.991;600.9324;600.9324;0.0;600.9324;600.9324;0.0;600.9324;600.9324;0.0;600.9324;600.9324;600.9324;600.9324;1226.941;1226.941;614.9194;1226.941;1226.941;614.9194;1226.941;1226.941;614.9194;1226.941;1226.941;614.9194;1226.941;1226.941;0.0
2020-01-12 06:19:08;Ламинарное и спрейерное;0.0;612.9032;0.0;612.9032;0.0;1225.932;0.0;1225.932;503.9063;503.9063;0.0;503.9063;503.9063;0.0;503.9063;503.9063;0.0;503.9063;503.9063;503.9063;503.9063;1289.945;1289.945;674.8992;1289.945;1289.945;674.8992;1289.945;1289.945;674.8992;1289.945;1289.945;674.8992;1289.945;1289.945;0.0
2020-01-12 20:45:48;Ламинарное и спрейерное;0.0;601.9405;0.0;601.9405;0.0;1204.889;0.0;1204.889;601.9405;601.9405;0.0;601.9405;601.9405;0.0;601.9405;601.9405;0.0;601.9405;601.9405;601.9405;601.9405;1380.922;1380.922;766.8851;1380.922;1380.922;766.8851;1380.922;1380.922;766.8851;1380.922;1380.922;766.8851;1380.922;1380.922;0.0
2020-01-12 02:58:53;Ламинарное и спрейерное;0.0;598.9163;0.0;598.9163;0.0;1198.967;0.0;1198.967;578.881;578.881;0.0;578.881;578.881;0.0;578.881;578.881;0.0;578.881;578.881;578.881;578.881;1383.947;1383.947;773.9415;1383.947;1383.947;773.9415;1383.947;1383.947;773.9415;1383.947;1383.947;773.9415;1383.947;1383.947;0.0
2020-01-12 19:08:17;Ламинарное и спрейерное;0.0;597.9083;0.0;597.9083;0.0;1196.951;0.0;1196.951;627.8982;627.8982;0.0;627.8982;627.8982;0.0;627.8982;627.8982;0.0;627.8982;627.8982;627.8982;627.8982;1346.9;1346.9;738.9113;1346.9;1346.9;738.9113;1346.9;1346.9;738.9113;1346.9;1346.9;738.9113;1346.9;1346.9;0.0
2020-01-12 16:49:35;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;500.0;500.0;0.0;500.0;500.0;0.0;500.0;500.0;0.0;500.0;500.0;500.0;500.0;1279.99;1279.99;679.9395;1279.99;1279.99;679.9395;1279.99;1279.99;679.9395;1279.99;1279.99;679.9395;1279.99;1279.99;0.0
2020-01-12 20:26:32;Ламинарное и спрейерное;0.0;597.9083;0.0;597.9083;0.0;1195.943;0.0;1195.943;627.8982;627.8982;0.0;627.8982;627.8982;0.0;627.8982;627.8982;0.0;627.8982;627.8982;627.8982;627.8982;1345.892;1345.892;737.9032;1345.892;1345.892;737.9032;1345.892;1345.892;737.9032;1345.892;1345.892;737.9032;1345.892;1345.892;0.0
2020-01-12 03:59:11;Ламинарное и спрейерное;0.0;612.9032;0.0;612.9032;0.0;1226.941;0.0;1226.941;504.9143;504.9143;0.0;504.9143;504.9143;0.0;504.9143;504.9143;0.0;504.9143;504.9143;504.9143;504.9143;1290.953;1290.953;675.9072;1290.953;1290.953;675.9072;1290.953;1290.953;675.9072;1290.953;1290.953;675.9072;1290.953;1290.953;0.0
2020-11-30 20:38:02;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1200.983;0.0;1200.983;579.8891;579.8891;0.0;579.8891;579.8891;0.0;579.8891;579.8891;0.0;579.8891;579.8891;579.8891;579.8891;1385.963;1385.963;774.9496;1385.963;1385.963;774.9496;1385.963;1385.963;774.9496;1385.963;1385.963;774.9496;1385.963;1385.963;0.0
2020-11-28 07:04:55;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;404.9899;404.9899;0.0;404.9899;0.0;404.9899;0.0;404.9899;404.9899;404.9899;0.0;0.0;0.0;939.8942;939.8942;474.9244;939.8942;474.9244;939.8942;474.9244;939.8942;474.9244;939.8942;939.8942;0.0
2020-11-28 23:06:55;Ламинарное и спрейерное;0.0;595.8922;0.0;595.8922;0.0;1192.918;0.0;1192.918;556.9556;556.9556;0.0;556.9556;556.9556;0.0;556.9556;556.9556;0.0;556.9556;556.9556;556.9556;556.9556;1312.878;1312.878;716.9859;1312.878;1312.878;716.9859;1312.878;1312.878;716.9859;1312.878;1312.878;716.9859;1312.878;1312.878;0.0
2020-11-26 23:56:25;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;415.9526;415.9526;0.0;415.9526;0.0;415.9526;0.0;415.9526;415.9526;415.9526;0.0;0.0;0.0;960.9375;960.9375;495.9677;960.9375;495.9677;960.9375;495.9677;960.9375;495.9677;960.9375;960.9375;0.0
2020-11-28 18:05:01;Ламинарное и спрейерное;0.0;602.9486;0.0;602.9486;0.0;1205.897;0.0;1205.897;582.9133;582.9133;0.0;582.9133;582.9133;0.0;582.9133;582.9133;0.0;582.9133;582.9133;582.9133;582.9133;1391.885;1391.885;777.9738;1391.885;1391.885;777.9738;1391.885;1391.885;777.9738;1391.885;1391.885;777.9738;1391.885;1391.885;0.0
2020-11-24 18:33:57;Ламинарное и спрейерное;0.0;591.9859;0.0;591.9859;0.0;1183.972;0.0;1183.972;522.9335;522.9335;0.0;522.9335;522.9335;0.0;522.9335;522.9335;0.0;522.9335;522.9335;522.9335;522.9335;1283.896;1283.896;692.9183;1283.896;1283.896;692.9183;1283.896;1283.896;692.9183;1283.896;1283.896;692.9183;1283.896;1283.896;0.0
2020-11-24 18:31:32;Ламинарное и спрейерное;0.0;592.994;0.0;592.994;0.0;1186.996;0.0;1186.996;524.9496;524.9496;0.0;524.9496;524.9496;0.0;524.9496;524.9496;0.0;524.9496;524.9496;524.9496;524.9496;1286.92;1286.92;693.9264;1286.92;1286.92;693.9264;1286.92;1286.92;693.9264;1286.92;1286.92;693.9264;1286.92;1286.92;0.0
2020-11-23 15:50:21;Ламинарное и спрейерное;0.0;600.9324;0.0;600.9324;0.0;1202.999;0.0;1202.999;525.9576;525.9576;0.0;525.9576;525.9576;0.0;525.9576;525.9576;0.0;525.9576;525.9576;525.9576;525.9576;1327.999;1327.999;725.9324;1327.999;1327.999;725.9324;1327.999;1327.999;725.9324;1327.999;1327.999;725.9324;1327.999;1327.999;0.0
2020-10-28 15:55:51;Ламинарное и спрейерное;0.0;595.8922;0.0;595.8922;0.0;1191.91;0.0;1191.91;496.9758;496.9758;0.0;496.9758;496.9758;0.0;496.9758;496.9758;0.0;496.9758;496.9758;496.9758;496.9758;1341.986;1341.986;745.9677;1341.986;1341.986;745.9677;1341.986;1341.986;745.9677;1341.986;1341.986;745.9677;1341.986;1341.986;0.0
2020-10-28 07:17:21;Ламинарное и спрейерное;0.0;600.9324;0.0;600.9324;0.0;1202.999;0.0;1202.999;575.9828;575.9828;0.0;575.9828;575.9828;0.0;575.9828;575.9828;0.0;575.9828;575.9828;575.9828;575.9828;1352.949;1352.949;750.8821;1352.949;1352.949;750.8821;1352.949;1352.949;750.8821;1352.949;1352.949;750.8821;1352.949;1352.949;0.0
2020-10-28 06:57:15;Ламинарное и спрейерное;0.0;600.9324;0.0;600.9324;0.0;1202.999;0.0;1202.999;575.9828;575.9828;0.0;575.9828;575.9828;0.0;575.9828;575.9828;0.0;575.9828;575.9828;575.9828;575.9828;1352.949;1352.949;750.8821;1352.949;1352.949;750.8821;1352.949;1352.949;750.8821;1352.949;1352.949;750.8821;1352.949;1352.949;0.0
2020-10-29 22:30:54;Ламинарное и спрейерное;0.0;606.9808;0.0;606.9808;0.0;1214.97;0.0;1214.97;586.9456;586.9456;0.0;586.9456;586.9456;0.0;586.9456;586.9456;0.0;586.9456;586.9456;586.9456;586.9456;1385.963;1385.963;775.9576;1385.963;1385.963;775.9576;1385.963;1385.963;775.9576;1385.963;1385.963;775.9576;1385.963;1385.963;0.0
2020-10-29 20:23:38;Ламинарное и спрейерное;0.0;605.9728;0.0;605.9728;0.0;1212.954;0.0;1212.954;585.9375;585.9375;0.0;585.9375;585.9375;0.0;585.9375;585.9375;0.0;585.9375;585.9375;585.9375;585.9375;1384.955;1384.955;775.9576;1384.955;1384.955;775.9576;1384.955;1384.955;775.9576;1384.955;1384.955;775.9576;1384.955;1384.955;0.0
2020-10-28 18:02:26;Ламинарное и спрейерное;0.0;605.9728;0.0;605.9728;0.0;1212.954;0.0;1212.954;605.9728;605.9728;0.0;605.9728;605.9728;0.0;605.9728;605.9728;0.0;605.9728;605.9728;605.9728;605.9728;1414.945;1414.945;805.9476;1414.945;1414.945;805.9476;1414.945;1414.945;805.9476;1414.945;1414.945;805.9476;1414.945;1414.945;0.0
2020-10-30 04:18:19;Ламинарное и спрейерное;0.0;608.9969;0.0;608.9969;0.0;1218.876;0.0;1218.876;588.9617;588.9617;0.0;588.9617;588.9617;0.0;588.9617;588.9617;0.0;588.9617;588.9617;588.9617;588.9617;1391.885;1391.885;778.9819;1391.885;1391.885;778.9819;1391.885;1391.885;778.9819;1391.885;1391.885;778.9819;1391.885;1391.885;0.0
2020-10-28 00:47:06;Ламинарное и спрейерное;0.0;589.9697;0.0;589.9697;0.0;1180.948;0.0;1180.948;550.9072;550.9072;0.0;550.9072;550.9072;0.0;550.9072;550.9072;0.0;550.9072;550.9072;550.9072;550.9072;1446.951;1446.951;859.879;1446.951;1446.951;859.879;1446.951;1446.951;859.879;1446.951;1446.951;859.879;1446.951;1446.951;0.0
2020-10-28 01:55:45;Ламинарное и спрейерное;0.0;598.9163;0.0;598.9163;0.0;1198.967;0.0;1198.967;598.9163;598.9163;0.0;598.9163;598.9163;0.0;598.9163;598.9163;0.0;598.9163;598.9163;598.9163;598.9163;1398.942;1398.942;798.8911;1398.942;1398.942;798.8911;1398.942;1398.942;798.8911;1398.942;1398.942;798.8911;1398.942;1398.942;0.0
2020-10-29 21:27:22;Ламинарное и спрейерное;0.0;606.9808;0.0;606.9808;0.0;1213.962;0.0;1213.962;585.9375;585.9375;0.0;585.9375;585.9375;0.0;585.9375;585.9375;0.0;585.9375;585.9375;585.9375;585.9375;1385.963;1385.963;775.9576;1385.963;1385.963;775.9576;1385.963;1385.963;775.9576;1385.963;1385.963;775.9576;1385.963;1385.963;0.0
2020-10-27 05:41:44;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1190.902;0.0;1190.902;555.9476;555.9476;0.0;555.9476;555.9476;0.0;555.9476;555.9476;0.0;555.9476;555.9476;555.9476;555.9476;1459.929;1459.929;864.9194;1459.929;1459.929;864.9194;1459.929;1459.929;864.9194;1459.929;1459.929;864.9194;1459.929;1459.929;0.0
2020-11-20 06:38:32;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;347.9083;347.9083;0.0;347.9083;0.0;347.9083;0.0;347.9083;347.9083;347.9083;0.0;0.0;0.0;1423.891;1423.891;646.9254;1423.891;646.9254;1423.891;646.9254;1423.891;646.9254;1423.891;1423.891;0.0
2020-11-22 05:47:03;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;533.8962;533.8962;0.0;533.8962;0.0;533.8962;0.0;533.8962;533.8962;533.8962;0.0;0.0;0.0;1517.893;1517.893;728.9567;1517.893;728.9567;1517.893;728.9567;1517.893;728.9567;1517.893;1517.893;0.0
2020-11-22 00:50:41;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;543.9768;543.9768;0.0;543.9768;0.0;543.9768;0.0;543.9768;543.9768;543.9768;0.0;0.0;0.0;1509.955;1509.955;718.876;1509.955;718.876;1509.955;718.876;1509.955;718.876;1509.955;1509.955;0.0
2020-11-21 08:33:26;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.882;500.882;0.0;500.882;0.0;500.882;0.0;500.882;500.882;500.882;0.0;0.0;0.0;1604.965;1604.965;801.9153;1604.965;801.9153;1604.965;801.9153;1604.965;801.9153;1604.965;1604.965;0.0
2020-11-21 05:46:16;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;523.9415;523.9415;0.0;523.9415;0.0;523.9415;0.0;523.9415;523.9415;523.9415;0.0;0.0;0.0;1498.992;1498.992;698.9667;1498.992;698.9667;1498.992;698.9667;1498.992;698.9667;1498.992;1498.992;0.0
2020-11-22 23:49:21;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;393.9012;393.9012;0.0;393.9012;0.0;393.9012;0.0;393.9012;393.9012;393.9012;0.0;0.0;0.0;1480.973;1480.973;691.9103;1480.973;691.9103;1480.973;691.9103;1480.973;691.9103;1480.973;1480.973;0.0
2020-11-21 22:12:53;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;544.9849;544.9849;0.0;544.9849;0.0;544.9849;0.0;544.9849;544.9849;544.9849;0.0;0.0;0.0;1510.963;1510.963;719.8841;1510.963;719.8841;1510.963;719.8841;1510.963;719.8841;1510.963;1510.963;0.0
2020-11-21 22:01:20;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;543.9768;543.9768;0.0;543.9768;0.0;543.9768;0.0;543.9768;543.9768;543.9768;0.0;0.0;0.0;1509.955;1509.955;718.876;1509.955;718.876;1509.955;718.876;1509.955;718.876;1509.955;1509.955;0.0
2020-10-25 22:14:12;Ламинарное и спрейерное;0.0;606.9808;0.0;606.9808;0.0;1213.962;0.0;1213.962;646.9254;646.9254;0.0;646.9254;646.9254;0.0;646.9254;646.9254;0.0;646.9254;646.9254;646.9254;646.9254;1314.894;1314.894;704.8891;1314.894;1314.894;704.8891;1314.894;1314.894;704.8891;1314.894;1314.894;704.8891;1314.894;1314.894;0.0
2020-10-26 08:12:35;Ламинарное и спрейерное;0.0;605.9728;0.0;605.9728;0.0;1212.954;0.0;1212.954;605.9728;605.9728;0.0;605.9728;605.9728;0.0;605.9728;605.9728;0.0;605.9728;605.9728;605.9728;605.9728;1414.945;1414.945;805.9476;1414.945;1414.945;805.9476;1414.945;1414.945;805.9476;1414.945;1414.945;805.9476;1414.945;1414.945;0.0
2020-10-26 06:16:25;Ламинарное и спрейерное;0.0;605.9728;0.0;605.9728;0.0;1211.946;0.0;1211.946;605.9728;605.9728;0.0;605.9728;605.9728;0.0;605.9728;605.9728;0.0;605.9728;605.9728;605.9728;605.9728;1413.937;1413.937;805.9476;1413.937;1413.937;805.9476;1413.937;1413.937;805.9476;1413.937;1413.937;805.9476;1413.937;1413.937;0.0
2020-11-19 13:28:28;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;519.9092;519.9092;0.0;519.9092;519.9092;0.0;519.9092;519.9092;0.0;519.9092;519.9092;519.9092;519.9092;1250.0;1250.0;649.9496;1250.0;1250.0;649.9496;1250.0;1250.0;649.9496;1250.0;1250.0;649.9496;1250.0;1250.0;0.0
2020-10-22 22:15:08;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1200.983;0.0;1200.983;449.9748;449.9748;0.0;449.9748;449.9748;0.0;449.9748;449.9748;0.0;449.9748;449.9748;449.9748;449.9748;1275.958;1275.958;674.8992;1275.958;1275.958;674.8992;1275.958;1275.958;674.8992;1275.958;1275.958;674.8992;1275.958;1275.958;0.0
2020-10-23 06:55:55;Ламинарное и спрейерное;0.0;603.9567;0.0;603.9567;0.0;1208.921;0.0;1208.921;452.999;452.999;0.0;452.999;452.999;0.0;452.999;452.999;0.0;452.999;452.999;452.999;452.999;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;703.881;1308.972;1308.972;0.0
